vertex ID,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
1735,8460,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,92,1994
1736,8461,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1995
1737,8467,55-65,0,10001-20000,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1E,113,1987
1738,8469,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1997
1739,8474,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1982
1740,8476,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1976
1741,8487,55-65,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1966
1742,8490,55-65,0,0-10000,Montréal,Montréal,Saint-Léonard,H1P,104,1962
1743,8497,55-65,1,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1T,104,1952
1744,8513,55-65,0,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2K,88,1936
1745,8518,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1933
1746,8523,55-65,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1925
1747,8528,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1930
1748,8531,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1915
1749,8534,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,1912
1750,8536,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1919
1751,8537,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G2B,2,1910
1752,8541,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1909
1753,8551,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1898
1754,8553,55-65,0,0,Longueuil,Montérégie,Le Vieux-Longueuil,J4H,104,1893
1755,8560,55-65,1,0-10000,Saint-Gabriel-de-Valcartier,Capitale-Nationale,,G0A,2,1896
1756,8562,55-65,1,0-10000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1X,104,1885
1757,8564,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1887
1758,8566,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1884
1759,8567,55-65,0,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,104,1881
1760,8570,55-65,0,10001-20000,Rimouski,Bas-Saint-Laurent,,G5L,2,1883
1761,8585,55-65,0,30001-50000,Beaupré,Capitale-Nationale,,G0A,2,1862
1762,8587,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1864
1763,8598,55-65,0,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1849
1764,8599,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,92,1848
1765,8604,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1846
1766,8606,55-65,1,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2E,104,1843
1767,8607,55-65,0,0-10000,Montréal,Montréal,Saint-Léonard,H1R,104,1844
1768,8608,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1845
1769,8619,55-65,0,10001-20000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1X,104,1827
1770,8629,55-65,1,10001-20000,Québec,Capitale-Nationale,Les Rivières,G1L,2,1823
1771,8633,55-65,1,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,114,1816
1772,8637,55-65,1,0-10000,Montréal,Montréal,Verdun,H4G,88,1815
1773,8643,55-65,0,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1808
1774,8644,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1807
1775,8646,55-65,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1802
1776,8659,55-65,0,0,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1794
1777,8660,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1790
1778,8667,55-65,1,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1Y,2,1784
1779,8679,55-65,1,20001-30000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,1773
1780,8685,55-65,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,1763
1781,8690,55-65,1,50001-,Québec,Capitale-Nationale,Charlesbourg,G2M,2,1760
1782,8692,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1759
1783,8694,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1756
1784,8698,18-30,0,0,Montréal,Montréal,Ville-Marie,H2K,88,1752
1785,8699,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1751
1786,8701,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1750
1787,8702,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1747
1788,8705,55-65,0,30001-50000,Château-Richer,Capitale-Nationale,,G0A,2,1744
1789,8709,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1T,2,1742
1790,8719,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,1733
1791,8721,55-65,0,50001-,Montréal,Montréal,Verdun,H4G,88,1723
1792,8722,55-65,1,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1N,88,1728
1793,8723,55-65,0,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1L,2,1729
1794,8724,55-65,0,50001-,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1T,2,1730
1795,8729,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1724
1796,8730,55-65,1,20001-30000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1719
1797,8732,55-65,1,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H1W,88,1717
1798,8737,55-65,0,10001-20000,Montréal,Montréal,Saint-Léonard,H1R,104,1711
1799,8743,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,104,1709
1800,8747,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1705
1801,8748,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1727
1802,8761,55-65,0,50001-,Québec,Capitale-Nationale,Charlesbourg,G2M,2,1690
1803,8767,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,88,1682
1804,8770,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1679
1805,8771,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1680
1806,8772,55-65,1,30001-50000,Donnacona,Capitale-Nationale,,G3M,2,1678
1807,8774,55-65,0,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,1677
1808,8779,55-65,1,0-10000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,2,1669
1809,8781,55-65,0,0-10000,L'Ancienne-Lorette,Capitale-Nationale,,G2E,2,1671
1810,8783,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1659
1811,8786,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1663
1812,8789,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,2019
1813,8790,55-65,1,0,Montréal,Montréal,Rivière-des-Prairies--Pointe-aux-Trembles,H1A,88,1658
1814,8793,55-65,0,20001-30000,Deschambault-Grondines,Capitale-Nationale,,G0A,111,1657
1815,8803,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1645
1816,8841,55-65,0,30001-50000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1614
1817,8846,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1606
1818,8849,55-65,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1601
1819,8850,55-65,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1602
1820,8862,55-65,0,30001-50000,Trois-Rivières,Mauricie,Saint-Louis de France,G8W,86,1590
1821,8872,55-65,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1583
1822,8887,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1570
1823,8894,55-65,0,30001-50000,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1V,88,1562
1824,8896,55-65,0,0-10000,Beaupré,Capitale-Nationale,,G0A,2,1557
1825,8897,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1558
1826,8898,55-65,0,20001-30000,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Ouest,G7A,2,1556
1827,8901,55-65,0,20001-30000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1S,2,1555
1828,8902,55-65,0,10001-20000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,88,1547
1829,8911,55-65,1,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1538
1830,8913,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1540
1831,8917,55-65,0,10001-20000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1537
1832,8922,55-65,0,30001-50000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2G,104,1531
1833,8930,55-65,1,0,Montréal,Montréal,Ahuntsic-Cartierville,H1H,104,1525
1834,8933,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1522
1835,8940,55-65,0,50001-,Québec,Capitale-Nationale,La Haute-Saint-Charles,G1X,2,1516
1836,8944,55-65,0,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,1509
1837,8945,55-65,1,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,1514
1838,8946,55-65,0,0-10000,Lac-Mégantic,Estrie,,G6B,112,1504
1839,8949,55-65,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,1503
1840,8950,55-65,0,30001-50000,Montréal,Montréal,Montréal-Nord,H1G,104,1506
1841,8951,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1498
1842,8956,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1G,104,1496
1843,8960,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G1P,2,1493
1844,8962,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1488
1845,8968,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1485
1846,8970,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1483
1847,8986,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1462
1848,8991,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1464
1849,8996,55-65,0,0-10000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1X,2,1459
1850,9001,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1448
1851,9006,55-65,0,10001-20000,L'Islet,Chaudière-Appalaches,,G0R,2,1443
1852,9007,55-65,1,10001-20000,L'Islet,Chaudière-Appalaches,,G0R,2,1444
1853,9009,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1446
1854,9012,55-65,0,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1440
1855,9015,55-65,1,20001-30000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8W,86,1438
1856,9017,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1433
1857,9020,55-65,1,0-10000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H3N,104,1436
1858,9028,55-65,1,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1422
1859,9029,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1423
1860,9030,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1425
1861,9031,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1426
1862,9035,55-65,1,20001-30000,Québec,Capitale-Nationale,Les Rivières,G1M,2,1418
1863,9042,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1411
1864,9045,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,1407
1865,9070,55-65,1,0-10000,Montréal,Montréal,Verdun,H3K,104,1385
1866,9075,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,J7E,88,1377
1867,9077,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1379
1868,9080,18-30,1,0,Montréal,Montréal,Montréal-Nord,H1H,104,1373
1869,9081,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G1K,86,1370
1870,9083,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1369
1871,9088,55-65,0,50001-,Montréal,Montréal,Mercier--Hochelaga-Maisonneuve,H1W,88,1360
1872,9090,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,1362
1873,9093,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1352
1874,9095,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1355
1875,9118,18-30,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1332
1876,9120,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1334
1877,9125,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1G,104,1324
1878,9126,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1G,113,1325
1879,9132,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1320
1880,9133,55-65,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1317
1881,9136,55-65,0,30001-50000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,1374
1882,9142,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,1312
1883,9145,55-65,0,10001-20000,Lévis,Chaudière-Appalaches,Desjardins,G6V,2,1310
1884,9149,55-65,0,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,104,1311
1885,9151,55-65,0,30001-50000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,1303
1886,9152,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1304
1887,9163,55-65,0,0-10000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G3J,2,953
1888,9169,55-65,0,30001-50000,Québec,Capitale-Nationale,Beauport,G1E,2,1287
1889,9170,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1285
1890,9175,55-65,0,20001-30000,Château-Richer,Capitale-Nationale,,G0A,2,1280
1891,9176,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,104,1282
1892,9177,55-65,0,50001-,Montréal,Montréal,Montréal-Nord,H1H,104,1283
1893,9188,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1268
1894,9189,55-65,1,10001-20000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H1Z,104,1269
1895,9198,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1257
1896,9206,55-65,0,10001-20000,Montréal,Montréal,Montréal-Nord,H1H,104,1242
1897,9210,55-65,0,30001-50000,Montréal,Montréal,Verdun,H4H,104,1246
1898,9215,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,1231
1899,9217,55-65,1,20001-30000,Montréal,Montréal,Montréal-Nord,H1H,88,1229
1900,9222,55-65,0,30001-50000,Montréal,Montréal,Villeray--Saint-Michel--Parc-Extension,H2J,104,1225
1901,9223,55-65,0,10001-20000,Montréal,Montréal,LaSalle,H8N,104,1226
1902,9226,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1223
1903,9227,55-65,1,20001-30000,Saint-Jean-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,1215
1904,9234,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1212
1905,9236,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1214
1906,9247,55-65,0,50001-,Montréal,Montréal,Montréal-Nord,H1G,104,1196
1907,9257,55-65,1,50001-,Boucherville,Montérégie,,J4M,104,1185
1908,9270,55-65,0,30001-50000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1171
1909,9274,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1166
1910,9286,55-65,0,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1206
1911,9292,55-65,1,30001-50000,Montréal,Montréal,Ahuntsic-Cartierville,H3L,104,1069
1912,9293,55-65,1,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,1070
1913,9299,55-65,0,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,1006
1914,9300,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,1004
1915,9303,55-65,1,50001-,Québec,Capitale-Nationale,Les Rivières,G1N,2,1001
1916,9306,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1127
1917,9316,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,968
1918,9324,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,964
1919,9326,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1E,2,958
1920,9330,55-65,1,20001-30000,Saguenay,Saguenay - Lac-Saint-Jean,Jonquière,G7X,2,949
1921,9333,55-65,0,0-10000,Montréal,Montréal,Montréal-Nord,H1H,104,952
1922,9336,55-65,0,10001-20000,Shawinigan,Mauricie,,G9N,92,946
1923,9339,55-65,0,0-10000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,943
1924,9340,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,948
1925,9345,55-65,0,30001-50000,Montréal,Montréal,Lachine,H8R,104,939
1926,9348,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,934
1927,9351,55-65,1,10001-20000,Lévis,Chaudière-Appalaches,Les Chutes-de-la-Chaudière-Est,G6V,2,847
1928,9363,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1109
1929,9364,55-65,0,0-10000,Saint-Narcisse,Mauricie,,G0X,86,1110
1930,9367,55-65,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1117
1931,9374,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1122
1932,9389,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,910
1933,9395,55-65,1,10001-20000,Québec,Capitale-Nationale,Beauport,G1E,2,901
1934,9398,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,896
1935,9404,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1090
1936,9407,55-65,0,30001-50000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,886
1937,9408,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9B,86,1102
1938,9411,55-65,1,10001-20000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G3K,2,897
1939,9418,55-65,0,20001-30000,Saint-Augustin-de-Desmaures,Capitale-Nationale,,G3A,2,887
1940,9426,55-65,0,50001-,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G8Y,92,1099
1941,9428,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,875
1942,9431,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,868
1943,9432,55-65,0,10001-20000,Québec,Capitale-Nationale,Beauport,G1E,2,866
1944,9435,55-65,1,10001-20000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1098
1945,9449,55-65,0,10001-20000,Québec,Capitale-Nationale,Beauport,G1B,2,481
1946,9455,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,546
1947,9456,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,275
1948,9458,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,G9A,86,1088
1949,9461,55-65,1,50001-,Québec,Capitale-Nationale,Charlesbourg,G1H,2,189
1950,9464,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,206
1951,9466,55-65,1,0-10000,Québec,Capitale-Nationale,Beauport,G1E,2,188
1952,9478,55-65,0,10001-20000,Saint-Gabriel-de-Valcartier,Capitale-Nationale,,G0A,2,706
1953,9481,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,716
1954,9485,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1083
1955,9489,55-65,1,20001-30000,Québec,Capitale-Nationale,Charlesbourg,G1G,2,688
1956,9496,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,753
1957,9522,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,750
1958,9526,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,268
1959,9535,55-65,1,0-10000,Québec,Capitale-Nationale,Les Rivières,G1M,2,120
1960,9536,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,134
1961,9540,55-65,1,0,Saint-Gilles,Chaudière-Appalaches,,G1G,2,182
1962,9543,55-65,0,0,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2B,2,817
1963,9567,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,269
1964,9571,55-65,0,0,Baie-d'Urfé,Montréal,,G1X,2,354
1965,9579,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,856
1966,9581,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,295
1967,9586,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,288
1968,9587,55-65,0,0,Québec,Capitale-Nationale,Charlesbourg,G1G,2,822
1969,9589,55-65,1,0,Québec,Capitale-Nationale,La Haute-Saint-Charles,G1M,2,232
1970,9619,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,375
1971,9627,55-65,1,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1059
1972,9641,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,617
1973,9646,55-65,0,0,Montréal,Montréal,Côte-des-Neiges--Notre-Dame-de-Grâce,H3S,88,477
1974,9655,55-65,1,10001-20000,Notre-Dame-de-Montauban,Mauricie,,G0X,92,535
1975,9663,55-65,0,0,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,725
1976,9666,55-65,0,0,Québec,Capitale-Nationale,Beauport,G2L,2,298
1977,9668,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Y,86,1051
1978,9674,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1054
1979,9690,55-65,0,30001-50000,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,837
1980,9693,55-65,1,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1199
1981,9702,55-65,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,148
1982,9705,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1044
1983,9706,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1045
1984,9708,55-65,1,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1047
1985,9712,55-65,0,10001-20000,Saint-Gabriel-de-Valcartier,Capitale-Nationale,,G0A,2,166
1986,9717,55-65,1,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,1041
1987,9718,55-65,0,10001-20000,Saint-Athanase,Bas-Saint-Laurent,,G0L,2,113
1988,9719,55-65,1,0,Joliette,Lanaudière,,J6F,2,453
1989,9723,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,197
1990,9728,55-65,1,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8T,86,1040
1991,9754,55-65,1,0,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2E,2,684
1992,9757,55-65,1,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,1036
1993,9759,55-65,1,50001-,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,673
1994,9769,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1R,2,284
1995,9779,55-65,0,0,Québec,Capitale-Nationale,La Haute-Saint-Charles,G2A,2,657
1996,9782,55-65,0,20001-30000,Trois-Rivières,Mauricie,Trois-Rivières Ouest,J9A,2,109
1997,9830,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,711
1998,9846,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,618
1999,9850,55-65,0,0,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,367
2000,9853,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,364
2001,9905,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,253
2002,9915,55-65,0,10001-20000,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,389
2003,9922,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,1013
2004,9927,55-65,1,10001-20000,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1V,2,233
2005,9933,55-65,1,0,Québec,Capitale-Nationale,Charlesbourg,G1G,2,555
2006,9935,55-65,0,10001-20000,Saint-Laurent-de-l'Île-d'Orléans,Capitale-Nationale,,G0A,2,439
2007,9963,55-65,0,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,320
2008,9983,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,698
2009,10002,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,242
